state,state_abbrev,fips,year,has_antiesg_law,num_antiesg_laws,has_antiesg_proposed,first_law_year,first_bill_year,has_law_restricted_pension,has_law_restricted_contracts,has_law_proxy_voting,has_law_esg_score_ban_govt,has_law_esg_score_ban_private,has_law_civil_liability,law_intensity_score,cum_exec_actions,cum_ag_investigations,cum_ag_letters,cum_divestments,first_exec_action_year,has_muni_bond_law,has_underwriter_block,first_underwriter_block_year,msrb_letter_signatory,governor_alliance_member,has_proesg_law,has_fossil_divestment,has_esg_disclosure_requirement,has_board_diversity_mandate,has_proesg_contracts,first_proesg_year
Missouri,MO,29,2018,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Missouri,MO,29,2019,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Missouri,MO,29,2020,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Missouri,MO,29,2021,0,0,1,,2021.0,0,0,0,0,0,0,0,4,0,4,0,2021.0,0,0,,0,0,0,0,0,0,0,
Missouri,MO,29,2022,0,0,1,,2021.0,0,0,0,0,0,0,0,17,1,14,1,2021.0,0,0,,1,0,0,0,0,0,0,
Missouri,MO,29,2023,0,0,1,,2021.0,0,0,0,0,0,0,0,35,1,29,1,2021.0,0,0,,1,1,0,0,0,0,0,
Missouri,MO,29,2024,0,0,1,,2021.0,0,0,0,0,0,0,0,46,2,35,1,2021.0,0,0,,1,1,0,0,0,0,0,
Missouri,MO,29,2025,1,1,1,2025.0,2021.0,1,0,1,0,0,0,2,49,2,38,1,2021.0,0,0,,1,1,0,0,0,0,0,
Montana,MT,30,2010,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Montana,MT,30,2011,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Montana,MT,30,2012,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Montana,MT,30,2013,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Montana,MT,30,2014,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Montana,MT,30,2015,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Montana,MT,30,2016,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Montana,MT,30,2017,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Montana,MT,30,2018,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Montana,MT,30,2019,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Montana,MT,30,2020,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Montana,MT,30,2021,1,1,1,2021.0,2021.0,0,0,0,0,0,0,0,1,0,1,0,2021.0,0,0,,0,0,0,0,0,0,0,
Montana,MT,30,2022,1,1,1,2021.0,2021.0,0,0,0,0,0,0,0,9,1,7,0,2021.0,0,0,,1,0,0,0,0,0,0,
Montana,MT,30,2023,1,3,1,2021.0,2021.0,1,1,1,0,0,0,3,23,1,18,0,2021.0,0,0,,1,1,0,0,0,0,0,
Montana,MT,30,2024,1,3,1,2021.0,2021.0,1,1,1,0,0,0,3,30,2,22,0,2021.0,0,0,,1,1,0,0,0,0,0,
Montana,MT,30,2025,1,3,1,2021.0,2021.0,1,1,1,0,0,0,3,31,2,23,0,2021.0,0,0,,1,1,0,0,0,0,0,
Nebraska,NE,31,2010,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Nebraska,NE,31,2011,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Nebraska,NE,31,2012,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Nebraska,NE,31,2013,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Nebraska,NE,31,2014,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Nebraska,NE,31,2015,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Nebraska,NE,31,2016,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Nebraska,NE,31,2017,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Nebraska,NE,31,2018,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Nebraska,NE,31,2019,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Nebraska,NE,31,2020,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Nebraska,NE,31,2021,0,0,0,,,0,0,0,0,0,0,0,4,0,4,0,2021.0,0,0,,0,0,0,0,0,0,0,
Nebraska,NE,31,2022,0,0,0,,,0,0,0,0,0,0,0,18,2,14,0,2021.0,0,0,,1,0,0,0,0,0,0,
Nebraska,NE,31,2023,0,0,1,,2023.0,0,0,0,0,0,0,0,29,2,23,0,2021.0,0,0,,1,1,0,0,0,0,0,
Nebraska,NE,31,2024,0,0,1,,2023.0,0,1,0,0,0,0,1,38,3,29,0,2021.0,0,0,,1,1,0,0,0,0,0,
Nebraska,NE,31,2025,0,0,1,,2023.0,0,1,0,0,0,0,1,41,3,32,0,2021.0,0,0,,1,1,0,0,0,0,0,
Nevada,NV,32,2010,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Nevada,NV,32,2011,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Nevada,NV,32,2012,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Nevada,NV,32,2013,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Nevada,NV,32,2014,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Nevada,NV,32,2015,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Nevada,NV,32,2016,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Nevada,NV,32,2017,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Nevada,NV,32,2018,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Nevada,NV,32,2019,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Nevada,NV,32,2020,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Nevada,NV,32,2021,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Nevada,NV,32,2022,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Nevada,NV,32,2023,0,0,1,,2023.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Nevada,NV,32,2024,0,0,1,,2023.0,0,0,0,0,0,0,0,2,0,2,0,2024.0,0,0,,0,0,0,0,0,0,0,
Nevada,NV,32,2025,0,0,1,,2023.0,0,0,0,0,0,0,0,2,0,2,0,2024.0,0,0,,0,0,0,0,0,0,0,
New Hampshire,NH,33,2010,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
New Hampshire,NH,33,2011,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
New Hampshire,NH,33,2012,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
New Hampshire,NH,33,2013,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
New Hampshire,NH,33,2014,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
New Hampshire,NH,33,2015,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
New Hampshire,NH,33,2016,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
New Hampshire,NH,33,2017,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
New Hampshire,NH,33,2018,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
New Hampshire,NH,33,2019,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
New Hampshire,NH,33,2020,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
New Hampshire,NH,33,2021,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
New Hampshire,NH,33,2022,1,1,1,2022.0,2022.0,0,0,1,0,1,0,2,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
New Hampshire,NH,33,2023,1,2,1,2022.0,2022.0,0,0,1,0,1,0,2,10,0,8,0,2023.0,0,0,,0,1,0,0,0,0,0,
New Hampshire,NH,33,2024,1,2,1,2022.0,2022.0,0,0,1,0,1,0,2,14,0,10,0,2023.0,0,0,,0,1,0,0,0,0,0,
New Hampshire,NH,33,2025,1,2,1,2022.0,2022.0,1,0,1,0,1,0,3,14,0,10,0,2023.0,0,0,,0,1,0,0,0,0,0,
New Jersey,NJ,34,2010,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
New Jersey,NJ,34,2011,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
New Jersey,NJ,34,2012,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
New Jersey,NJ,34,2013,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
New Jersey,NJ,34,2014,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
New Jersey,NJ,34,2015,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
New Jersey,NJ,34,2016,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
New Jersey,NJ,34,2017,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
New Jersey,NJ,34,2018,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
New Jersey,NJ,34,2019,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
New Jersey,NJ,34,2020,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,1,1,0,0,0,2020.0
New Jersey,NJ,34,2021,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,1,1,0,0,0,2020.0
New Jersey,NJ,34,2022,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,1,1,0,0,0,2020.0
New Jersey,NJ,34,2023,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,1,1,0,0,0,2020.0
New Jersey,NJ,34,2024,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,1,1,0,0,0,2020.0
New Jersey,NJ,34,2025,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,1,1,0,0,0,2020.0
New Mexico,NM,35,2010,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
New Mexico,NM,35,2011,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
New Mexico,NM,35,2012,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
New Mexico,NM,35,2013,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
New Mexico,NM,35,2014,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
New Mexico,NM,35,2015,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
New Mexico,NM,35,2016,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
New Mexico,NM,35,2017,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
New Mexico,NM,35,2018,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
New Mexico,NM,35,2019,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
New Mexico,NM,35,2020,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
New Mexico,NM,35,2021,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
New Mexico,NM,35,2022,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
New Mexico,NM,35,2023,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
New Mexico,NM,35,2024,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
New Mexico,NM,35,2025,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
New York,NY,36,2010,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
New York,NY,36,2011,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
New York,NY,36,2012,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
New York,NY,36,2013,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
New York,NY,36,2014,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
New York,NY,36,2015,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
New York,NY,36,2016,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
New York,NY,36,2017,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
New York,NY,36,2018,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
New York,NY,36,2019,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
New York,NY,36,2020,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
New York,NY,36,2021,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,1,1,0,0,0,2021.0
New York,NY,36,2022,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,1,1,0,0,0,2021.0
New York,NY,36,2023,0,0,1,,2023.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,1,1,0,0,0,2021.0
New York,NY,36,2024,0,0,1,,2023.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,1,1,0,0,0,2021.0
New York,NY,36,2025,0,0,1,,2023.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,1,1,0,0,0,2021.0
North Carolina,NC,37,2010,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
North Carolina,NC,37,2011,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
North Carolina,NC,37,2012,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
North Carolina,NC,37,2013,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
North Carolina,NC,37,2014,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
North Carolina,NC,37,2015,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
North Carolina,NC,37,2016,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
North Carolina,NC,37,2017,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
North Carolina,NC,37,2018,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
North Carolina,NC,37,2019,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
North Carolina,NC,37,2020,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
North Carolina,NC,37,2021,0,0,0,,,0,0,0,0,0,0,0,1,0,1,0,2021.0,0,0,,0,0,0,0,0,0,0,
North Carolina,NC,37,2022,0,0,0,,,0,0,0,0,0,0,0,7,0,7,0,2021.0,0,0,,0,0,0,0,0,0,0,
North Carolina,NC,37,2023,1,1,1,2023.0,2023.0,1,0,0,1,0,0,2,11,0,10,1,2021.0,0,0,,0,0,0,0,0,0,0,
North Carolina,NC,37,2024,1,1,1,2023.0,2023.0,1,0,0,1,0,0,2,14,0,13,1,2021.0,0,0,,0,0,0,0,0,0,0,
North Carolina,NC,37,2025,1,1,1,2023.0,2023.0,1,0,0,1,0,0,2,16,0,15,1,2021.0,0,0,,0,0,0,0,0,0,0,
North Dakota,ND,38,2010,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
North Dakota,ND,38,2011,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
North Dakota,ND,38,2012,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
North Dakota,ND,38,2013,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
North Dakota,ND,38,2014,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
North Dakota,ND,38,2015,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
North Dakota,ND,38,2016,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
North Dakota,ND,38,2017,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
North Dakota,ND,38,2018,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
North Dakota,ND,38,2019,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
North Dakota,ND,38,2020,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
North Dakota,ND,38,2021,1,2,1,2021.0,2021.0,0,0,0,0,0,0,0,4,0,4,0,2021.0,0,0,,0,0,0,0,0,0,0,
North Dakota,ND,38,2022,1,2,1,2021.0,2021.0,0,0,0,0,0,0,0,11,0,11,0,2021.0,0,0,,1,0,0,0,0,0,0,
North Dakota,ND,38,2023,1,3,1,2021.0,2021.0,1,1,1,0,1,0,4,19,0,18,0,2021.0,0,0,,1,1,0,0,0,0,0,
North Dakota,ND,38,2024,1,3,1,2021.0,2021.0,1,1,1,0,1,0,4,25,0,23,0,2021.0,0,0,,1,1,0,0,0,0,0,
North Dakota,ND,38,2025,1,3,1,2021.0,2021.0,1,1,1,0,1,0,4,27,0,25,0,2021.0,0,0,,1,1,0,0,0,0,0,
Ohio,OH,39,2010,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Ohio,OH,39,2011,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Ohio,OH,39,2012,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Ohio,OH,39,2013,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Ohio,OH,39,2014,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Ohio,OH,39,2015,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Ohio,OH,39,2016,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Ohio,OH,39,2017,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Ohio,OH,39,2018,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Ohio,OH,39,2019,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Ohio,OH,39,2020,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Ohio,OH,39,2021,0,0,1,,2021.0,0,0,0,0,0,0,0,2,0,2,0,2021.0,0,0,,0,0,0,0,0,0,0,
Ohio,OH,39,2022,0,0,1,,2021.0,0,0,0,0,0,0,0,12,1,10,0,2021.0,0,0,,1,0,0,0,0,0,0,
Ohio,OH,39,2023,1,1,1,2023.0,2021.0,1,0,0,0,0,0,1,21,1,17,0,2021.0,0,0,,1,0,0,0,0,0,0,
Ohio,OH,39,2024,1,1,1,2023.0,2021.0,1,0,0,0,0,0,1,24,1,19,0,2021.0,0,0,,1,0,0,0,0,0,0,
Ohio,OH,39,2025,1,2,1,2023.0,2021.0,1,0,0,0,0,0,1,24,1,19,0,2021.0,0,0,,1,0,0,0,0,0,0,
Oklahoma,OK,40,2010,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Oklahoma,OK,40,2011,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Oklahoma,OK,40,2012,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Oklahoma,OK,40,2013,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Oklahoma,OK,40,2014,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Oklahoma,OK,40,2015,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Oklahoma,OK,40,2016,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Oklahoma,OK,40,2017,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Oklahoma,OK,40,2018,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Oklahoma,OK,40,2019,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Oklahoma,OK,40,2020,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Oklahoma,OK,40,2021,1,2,1,2021.0,2021.0,1,1,0,0,0,0,2,2,0,2,0,2021.0,0,0,,0,0,0,0,0,0,0,
Oklahoma,OK,40,2022,1,2,1,2021.0,2021.0,1,1,0,0,0,0,2,14,2,12,0,2021.0,0,0,,1,0,0,0,0,0,0,
Oklahoma,OK,40,2023,1,2,1,2021.0,2021.0,1,1,0,0,0,0,2,24,2,21,0,2021.0,0,0,,1,1,0,0,0,0,0,
Oklahoma,OK,40,2024,1,2,1,2021.0,2021.0,1,1,0,0,0,0,2,30,2,23,0,2021.0,0,0,,1,1,0,0,0,0,0,
Oklahoma,OK,40,2025,1,3,1,2021.0,2021.0,1,1,0,0,0,0,2,33,2,25,0,2021.0,0,0,,1,1,0,0,0,0,0,
Oregon,OR,41,2010,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Oregon,OR,41,2011,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Oregon,OR,41,2012,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Oregon,OR,41,2013,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Oregon,OR,41,2014,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Oregon,OR,41,2015,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Oregon,OR,41,2016,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Oregon,OR,41,2017,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Oregon,OR,41,2018,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Oregon,OR,41,2019,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Oregon,OR,41,2020,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Oregon,OR,41,2021,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,1,1,0,0,1,2021.0
Oregon,OR,41,2022,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,1,1,1,0,1,2021.0
Oregon,OR,41,2023,0,0,1,,2023.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,1,1,1,0,1,2021.0
Oregon,OR,41,2024,0,0,1,,2023.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,1,1,1,0,1,2021.0
Oregon,OR,41,2025,0,0,1,,2023.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,1,1,1,0,1,2021.0
Pennsylvania,PA,42,2010,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Pennsylvania,PA,42,2011,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Pennsylvania,PA,42,2012,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
Pennsylvania,PA,42,2013,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
