FIPS_7digit,city_name,state,ID,STATE,FIPS_PLACE_ID,JURIS,year,fog,initiative,referendum,partisan,termlimits,termlength,districts
1232000,Hollywood,FL,182919,FL,32000,City of Hollywood,2020,2.0,1.0,0.0,0.0,1.0,4.0,combo
1232000,Hollywood,FL,182919,FL,32000,City of Hollywood,2021,2.0,1.0,0.0,0.0,1.0,4.0,combo
1232000,Hollywood,FL,182919,FL,32000,City of Hollywood,2022,2.0,1.0,0.0,0.0,1.0,4.0,combo
1232000,Hollywood,FL,182919,FL,32000,City of Hollywood,2023,2.0,1.0,0.0,0.0,1.0,4.0,combo
1232000,Hollywood,FL,182919,FL,32000,City of Hollywood,2024,2.0,1.0,0.0,0.0,1.0,4.0,combo
1235000,Jacksonville,FL,182502,FL,35000,City of Jacksonville,2010,1.0,1.0,0.0,1.0,1.0,4.0,combo
1235000,Jacksonville,FL,182502,FL,35000,City of Jacksonville,2011,1.0,1.0,0.0,1.0,1.0,4.0,combo
1235000,Jacksonville,FL,182502,FL,35000,City of Jacksonville,2012,1.0,1.0,0.0,1.0,1.0,4.0,combo
1235000,Jacksonville,FL,182502,FL,35000,City of Jacksonville,2013,1.0,1.0,0.0,1.0,1.0,4.0,combo
1235000,Jacksonville,FL,182502,FL,35000,City of Jacksonville,2014,1.0,1.0,0.0,1.0,1.0,4.0,combo
1235000,Jacksonville,FL,182502,FL,35000,City of Jacksonville,2015,1.0,1.0,0.0,1.0,1.0,4.0,combo
1235000,Jacksonville,FL,182502,FL,35000,City of Jacksonville,2016,1.0,1.0,0.0,1.0,1.0,4.0,combo
1235000,Jacksonville,FL,182502,FL,35000,City of Jacksonville,2017,1.0,1.0,0.0,1.0,1.0,4.0,combo
1235000,Jacksonville,FL,182502,FL,35000,City of Jacksonville,2018,1.0,1.0,0.0,1.0,1.0,4.0,combo
1235000,Jacksonville,FL,182502,FL,35000,City of Jacksonville,2019,1.0,1.0,0.0,1.0,1.0,4.0,combo
1235000,Jacksonville,FL,182502,FL,35000,City of Jacksonville,2020,1.0,1.0,0.0,1.0,1.0,4.0,combo
1235000,Jacksonville,FL,182502,FL,35000,City of Jacksonville,2021,1.0,1.0,0.0,1.0,1.0,4.0,combo
1235000,Jacksonville,FL,182502,FL,35000,City of Jacksonville,2022,1.0,1.0,0.0,1.0,1.0,4.0,combo
1235000,Jacksonville,FL,182502,FL,35000,City of Jacksonville,2023,1.0,1.0,0.0,1.0,1.0,4.0,combo
1235000,Jacksonville,FL,182502,FL,35000,City of Jacksonville,2024,1.0,1.0,0.0,1.0,1.0,4.0,combo
1235875,Jupiter,FL,183285,FL,35875,Town of Jupiter,2010,2.0,1.0,1.0,0.0,0.0,3.0,combo
1235875,Jupiter,FL,183285,FL,35875,Town of Jupiter,2011,2.0,1.0,1.0,0.0,0.0,3.0,combo
1235875,Jupiter,FL,183285,FL,35875,Town of Jupiter,2012,2.0,1.0,1.0,0.0,0.0,3.0,combo
1235875,Jupiter,FL,183285,FL,35875,Town of Jupiter,2013,2.0,1.0,1.0,0.0,0.0,3.0,combo
1235875,Jupiter,FL,183285,FL,35875,Town of Jupiter,2014,2.0,1.0,1.0,0.0,0.0,3.0,combo
1235875,Jupiter,FL,183285,FL,35875,Town of Jupiter,2015,2.0,1.0,1.0,0.0,0.0,3.0,combo
1235875,Jupiter,FL,183285,FL,35875,Town of Jupiter,2016,2.0,1.0,1.0,0.0,0.0,3.0,combo
1235875,Jupiter,FL,183285,FL,35875,Town of Jupiter,2017,2.0,1.0,1.0,0.0,0.0,3.0,combo
1235875,Jupiter,FL,183285,FL,35875,Town of Jupiter,2018,2.0,1.0,1.0,0.0,0.0,3.0,combo
1235875,Jupiter,FL,183285,FL,35875,Town of Jupiter,2019,2.0,1.0,1.0,0.0,0.0,3.0,combo
1235875,Jupiter,FL,183285,FL,35875,Town of Jupiter,2020,2.0,1.0,1.0,0.0,0.0,3.0,combo
1235875,Jupiter,FL,183285,FL,35875,Town of Jupiter,2021,2.0,1.0,1.0,0.0,0.0,3.0,combo
1235875,Jupiter,FL,183285,FL,35875,Town of Jupiter,2022,2.0,1.0,1.0,0.0,0.0,3.0,combo
1235875,Jupiter,FL,183285,FL,35875,Town of Jupiter,2023,2.0,1.0,1.0,0.0,0.0,3.0,combo
1235875,Jupiter,FL,183285,FL,35875,Town of Jupiter,2024,2.0,1.0,1.0,0.0,0.0,3.0,combo
1236950,Kissimmee,FL,183731,FL,36950,City of Kissimmee,2010,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1236950,Kissimmee,FL,183731,FL,36950,City of Kissimmee,2011,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1236950,Kissimmee,FL,183731,FL,36950,City of Kissimmee,2012,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1236950,Kissimmee,FL,183731,FL,36950,City of Kissimmee,2013,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1236950,Kissimmee,FL,183731,FL,36950,City of Kissimmee,2014,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1236950,Kissimmee,FL,183731,FL,36950,City of Kissimmee,2015,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1236950,Kissimmee,FL,183731,FL,36950,City of Kissimmee,2016,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1236950,Kissimmee,FL,183731,FL,36950,City of Kissimmee,2017,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1236950,Kissimmee,FL,183731,FL,36950,City of Kissimmee,2018,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1236950,Kissimmee,FL,183731,FL,36950,City of Kissimmee,2019,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1236950,Kissimmee,FL,183731,FL,36950,City of Kissimmee,2020,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1236950,Kissimmee,FL,183731,FL,36950,City of Kissimmee,2021,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1236950,Kissimmee,FL,183731,FL,36950,City of Kissimmee,2022,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1236950,Kissimmee,FL,183731,FL,36950,City of Kissimmee,2023,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1236950,Kissimmee,FL,183731,FL,36950,City of Kissimmee,2024,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1238250,Lakeland,FL,183451,FL,38250,City of Lakeland,2010,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1238250,Lakeland,FL,183451,FL,38250,City of Lakeland,2011,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1238250,Lakeland,FL,183451,FL,38250,City of Lakeland,2012,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1238250,Lakeland,FL,183451,FL,38250,City of Lakeland,2013,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1238250,Lakeland,FL,183451,FL,38250,City of Lakeland,2014,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1238250,Lakeland,FL,183451,FL,38250,City of Lakeland,2015,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1238250,Lakeland,FL,183451,FL,38250,City of Lakeland,2016,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1238250,Lakeland,FL,183451,FL,38250,City of Lakeland,2017,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1238250,Lakeland,FL,183451,FL,38250,City of Lakeland,2018,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1238250,Lakeland,FL,183451,FL,38250,City of Lakeland,2019,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1238250,Lakeland,FL,183451,FL,38250,City of Lakeland,2020,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1238250,Lakeland,FL,183451,FL,38250,City of Lakeland,2021,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1238250,Lakeland,FL,183451,FL,38250,City of Lakeland,2022,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1238250,Lakeland,FL,183451,FL,38250,City of Lakeland,2023,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1238250,Lakeland,FL,183451,FL,38250,City of Lakeland,2024,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1239425,Largo,FL,183672,FL,39425,City of Largo,2010,2.0,1.0,1.0,0.0,0.0,4.0,at-large
1239425,Largo,FL,183672,FL,39425,City of Largo,2011,2.0,1.0,1.0,0.0,0.0,4.0,at-large
1239425,Largo,FL,183672,FL,39425,City of Largo,2012,2.0,1.0,1.0,0.0,0.0,4.0,at-large
1239425,Largo,FL,183672,FL,39425,City of Largo,2013,2.0,1.0,1.0,0.0,0.0,4.0,at-large
1239425,Largo,FL,183672,FL,39425,City of Largo,2014,2.0,1.0,1.0,0.0,0.0,4.0,at-large
1239425,Largo,FL,183672,FL,39425,City of Largo,2015,2.0,1.0,1.0,0.0,0.0,4.0,at-large
1239425,Largo,FL,183672,FL,39425,City of Largo,2016,2.0,1.0,1.0,0.0,0.0,4.0,at-large
1239425,Largo,FL,183672,FL,39425,City of Largo,2017,2.0,1.0,1.0,0.0,0.0,4.0,at-large
1239425,Largo,FL,183672,FL,39425,City of Largo,2018,2.0,1.0,1.0,0.0,0.0,4.0,at-large
1239425,Largo,FL,183672,FL,39425,City of Largo,2019,2.0,1.0,1.0,0.0,0.0,4.0,at-large
1239425,Largo,FL,183672,FL,39425,City of Largo,2020,2.0,1.0,1.0,0.0,0.0,4.0,at-large
1239425,Largo,FL,183672,FL,39425,City of Largo,2021,2.0,1.0,1.0,0.0,0.0,4.0,at-large
1239425,Largo,FL,183672,FL,39425,City of Largo,2022,2.0,1.0,1.0,0.0,0.0,4.0,at-large
1239425,Largo,FL,183672,FL,39425,City of Largo,2023,2.0,1.0,1.0,0.0,0.0,4.0,at-large
1239425,Largo,FL,183672,FL,39425,City of Largo,2024,2.0,1.0,1.0,0.0,0.0,4.0,at-large
1239550,Lauderhill,FL,183151,FL,39550,City of Lauderhill,2010,2.0,1.0,0.0,0.0,0.0,4.0,at-large
1239550,Lauderhill,FL,183151,FL,39550,City of Lauderhill,2011,2.0,1.0,0.0,0.0,0.0,4.0,at-large
1239550,Lauderhill,FL,183151,FL,39550,City of Lauderhill,2012,2.0,1.0,0.0,0.0,0.0,4.0,at-large
1239550,Lauderhill,FL,183151,FL,39550,City of Lauderhill,2013,2.0,1.0,0.0,0.0,0.0,4.0,at-large
1239550,Lauderhill,FL,183151,FL,39550,City of Lauderhill,2014,2.0,1.0,0.0,0.0,0.0,4.0,at-large
1239550,Lauderhill,FL,183151,FL,39550,City of Lauderhill,2015,2.0,1.0,0.0,0.0,0.0,4.0,at-large
1239550,Lauderhill,FL,183151,FL,39550,City of Lauderhill,2016,2.0,1.0,0.0,0.0,0.0,4.0,at-large
1239550,Lauderhill,FL,183151,FL,39550,City of Lauderhill,2017,2.0,1.0,0.0,0.0,0.0,4.0,at-large
1239550,Lauderhill,FL,183151,FL,39550,City of Lauderhill,2018,2.0,1.0,0.0,0.0,0.0,4.0,at-large
1239550,Lauderhill,FL,183151,FL,39550,City of Lauderhill,2019,2.0,1.0,0.0,0.0,0.0,4.0,at-large
1239550,Lauderhill,FL,183151,FL,39550,City of Lauderhill,2020,2.0,1.0,0.0,0.0,0.0,4.0,at-large
1239550,Lauderhill,FL,183151,FL,39550,City of Lauderhill,2021,2.0,1.0,0.0,0.0,0.0,4.0,at-large
1239550,Lauderhill,FL,183151,FL,39550,City of Lauderhill,2022,2.0,1.0,0.0,0.0,0.0,4.0,at-large
1239550,Lauderhill,FL,183151,FL,39550,City of Lauderhill,2023,2.0,1.0,0.0,0.0,0.0,4.0,at-large
1239550,Lauderhill,FL,183151,FL,39550,City of Lauderhill,2024,2.0,1.0,0.0,0.0,0.0,4.0,at-large
1243975,Melbourne,FL,182826,FL,43975,City of Melbourne,2010,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1243975,Melbourne,FL,182826,FL,43975,City of Melbourne,2011,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1243975,Melbourne,FL,182826,FL,43975,City of Melbourne,2012,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1243975,Melbourne,FL,182826,FL,43975,City of Melbourne,2013,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1243975,Melbourne,FL,182826,FL,43975,City of Melbourne,2014,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1243975,Melbourne,FL,182826,FL,43975,City of Melbourne,2015,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1243975,Melbourne,FL,182826,FL,43975,City of Melbourne,2016,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1243975,Melbourne,FL,182826,FL,43975,City of Melbourne,2017,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1243975,Melbourne,FL,182826,FL,43975,City of Melbourne,2018,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1243975,Melbourne,FL,182826,FL,43975,City of Melbourne,2019,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1243975,Melbourne,FL,182826,FL,43975,City of Melbourne,2020,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1243975,Melbourne,FL,182826,FL,43975,City of Melbourne,2021,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1243975,Melbourne,FL,182826,FL,43975,City of Melbourne,2022,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1243975,Melbourne,FL,182826,FL,43975,City of Melbourne,2023,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1243975,Melbourne,FL,182826,FL,43975,City of Melbourne,2024,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1245000,Miami,FL,183112,FL,45000,City of Miami,2010,1.0,1.0,1.0,1.0,1.0,4.0,districts
1245000,Miami,FL,183112,FL,45000,City of Miami,2011,1.0,1.0,1.0,1.0,1.0,4.0,districts
1245000,Miami,FL,183112,FL,45000,City of Miami,2012,1.0,1.0,1.0,1.0,1.0,4.0,districts
1245000,Miami,FL,183112,FL,45000,City of Miami,2013,1.0,1.0,1.0,1.0,1.0,4.0,districts
1245000,Miami,FL,183112,FL,45000,City of Miami,2014,1.0,1.0,1.0,1.0,1.0,4.0,districts
1245000,Miami,FL,183112,FL,45000,City of Miami,2015,1.0,1.0,1.0,1.0,1.0,4.0,districts
1245000,Miami,FL,183112,FL,45000,City of Miami,2016,1.0,1.0,1.0,1.0,1.0,4.0,districts
1245000,Miami,FL,183112,FL,45000,City of Miami,2017,1.0,1.0,1.0,1.0,1.0,4.0,districts
1245000,Miami,FL,183112,FL,45000,City of Miami,2018,1.0,1.0,1.0,1.0,1.0,4.0,districts
1245000,Miami,FL,183112,FL,45000,City of Miami,2019,1.0,1.0,1.0,1.0,1.0,4.0,districts
1245000,Miami,FL,183112,FL,45000,City of Miami,2020,1.0,1.0,1.0,1.0,1.0,4.0,districts
1245000,Miami,FL,183112,FL,45000,City of Miami,2021,1.0,1.0,1.0,1.0,1.0,4.0,districts
1245000,Miami,FL,183112,FL,45000,City of Miami,2022,1.0,1.0,1.0,1.0,1.0,4.0,districts
1245000,Miami,FL,183112,FL,45000,City of Miami,2023,1.0,1.0,1.0,1.0,1.0,4.0,districts
1245000,Miami,FL,183112,FL,45000,City of Miami,2024,1.0,1.0,1.0,1.0,1.0,4.0,districts
1245025,Miami Beach,FL,183044,FL,45025,City of Miami Beach,2010,2.0,1.0,0.0,0.0,1.0,2.0,at-large
1245025,Miami Beach,FL,183044,FL,45025,City of Miami Beach,2011,2.0,1.0,0.0,0.0,1.0,2.0,at-large
1245025,Miami Beach,FL,183044,FL,45025,City of Miami Beach,2012,2.0,1.0,0.0,0.0,1.0,2.0,at-large
1245025,Miami Beach,FL,183044,FL,45025,City of Miami Beach,2013,2.0,1.0,0.0,0.0,1.0,2.0,at-large
1245025,Miami Beach,FL,183044,FL,45025,City of Miami Beach,2014,2.0,1.0,0.0,0.0,1.0,2.0,at-large
1245025,Miami Beach,FL,183044,FL,45025,City of Miami Beach,2015,2.0,1.0,0.0,0.0,1.0,2.0,at-large
1245025,Miami Beach,FL,183044,FL,45025,City of Miami Beach,2016,2.0,1.0,0.0,0.0,1.0,2.0,at-large
1245025,Miami Beach,FL,183044,FL,45025,City of Miami Beach,2017,2.0,1.0,0.0,0.0,1.0,2.0,at-large
1245025,Miami Beach,FL,183044,FL,45025,City of Miami Beach,2018,2.0,1.0,0.0,0.0,1.0,2.0,at-large
1245025,Miami Beach,FL,183044,FL,45025,City of Miami Beach,2019,2.0,1.0,0.0,0.0,1.0,2.0,at-large
1245025,Miami Beach,FL,183044,FL,45025,City of Miami Beach,2020,2.0,1.0,0.0,0.0,1.0,2.0,at-large
1245025,Miami Beach,FL,183044,FL,45025,City of Miami Beach,2021,2.0,1.0,0.0,0.0,1.0,2.0,at-large
1245025,Miami Beach,FL,183044,FL,45025,City of Miami Beach,2022,2.0,1.0,0.0,0.0,1.0,2.0,at-large
1245025,Miami Beach,FL,183044,FL,45025,City of Miami Beach,2023,2.0,1.0,0.0,0.0,1.0,2.0,at-large
1245025,Miami Beach,FL,183044,FL,45025,City of Miami Beach,2024,2.0,1.0,0.0,0.0,1.0,2.0,at-large
1245975,Miramar,FL,182926,FL,45975,City of Miramar,2010,2.0,0.0,1.0,0.0,0.0,4.0,at-large
1245975,Miramar,FL,182926,FL,45975,City of Miramar,2011,2.0,0.0,1.0,0.0,0.0,4.0,at-large
1245975,Miramar,FL,182926,FL,45975,City of Miramar,2012,2.0,0.0,1.0,0.0,0.0,4.0,at-large
1245975,Miramar,FL,182926,FL,45975,City of Miramar,2013,2.0,0.0,1.0,0.0,0.0,4.0,at-large
1245975,Miramar,FL,182926,FL,45975,City of Miramar,2014,2.0,0.0,1.0,0.0,0.0,4.0,at-large
1245975,Miramar,FL,182926,FL,45975,City of Miramar,2015,2.0,0.0,1.0,0.0,0.0,4.0,at-large
1245975,Miramar,FL,182926,FL,45975,City of Miramar,2016,2.0,0.0,1.0,0.0,0.0,4.0,at-large
1245975,Miramar,FL,182926,FL,45975,City of Miramar,2017,2.0,0.0,1.0,0.0,0.0,4.0,at-large
1245975,Miramar,FL,182926,FL,45975,City of Miramar,2018,2.0,0.0,1.0,0.0,0.0,4.0,at-large
1245975,Miramar,FL,182926,FL,45975,City of Miramar,2019,2.0,0.0,1.0,0.0,0.0,4.0,at-large
1245975,Miramar,FL,182926,FL,45975,City of Miramar,2020,2.0,0.0,1.0,0.0,0.0,4.0,at-large
1245975,Miramar,FL,182926,FL,45975,City of Miramar,2021,2.0,0.0,1.0,0.0,0.0,4.0,at-large
1245975,Miramar,FL,182926,FL,45975,City of Miramar,2022,2.0,0.0,1.0,0.0,0.0,4.0,at-large
1245975,Miramar,FL,182926,FL,45975,City of Miramar,2023,2.0,0.0,1.0,0.0,0.0,4.0,at-large
1245975,Miramar,FL,182926,FL,45975,City of Miramar,2024,2.0,0.0,1.0,0.0,0.0,4.0,at-large
1249450,North Miami,FL,183119,FL,49450,City of North Miami,2010,2.0,1.0,1.0,0.0,1.0,2.0,combo
1249450,North Miami,FL,183119,FL,49450,City of North Miami,2011,2.0,1.0,1.0,0.0,1.0,2.0,combo
1249450,North Miami,FL,183119,FL,49450,City of North Miami,2012,2.0,1.0,1.0,0.0,1.0,2.0,combo
1249450,North Miami,FL,183119,FL,49450,City of North Miami,2013,2.0,1.0,1.0,0.0,1.0,2.0,combo
1249450,North Miami,FL,183119,FL,49450,City of North Miami,2014,2.0,1.0,1.0,0.0,1.0,2.0,combo
1249450,North Miami,FL,183119,FL,49450,City of North Miami,2015,2.0,1.0,1.0,0.0,1.0,2.0,combo
1249450,North Miami,FL,183119,FL,49450,City of North Miami,2016,2.0,1.0,1.0,0.0,1.0,2.0,combo
1249450,North Miami,FL,183119,FL,49450,City of North Miami,2017,2.0,1.0,1.0,0.0,1.0,2.0,combo
1249450,North Miami,FL,183119,FL,49450,City of North Miami,2018,2.0,1.0,1.0,0.0,1.0,2.0,combo
1249450,North Miami,FL,183119,FL,49450,City of North Miami,2019,2.0,1.0,1.0,0.0,1.0,2.0,combo
1249450,North Miami,FL,183119,FL,49450,City of North Miami,2020,2.0,1.0,1.0,0.0,1.0,2.0,combo
1249450,North Miami,FL,183119,FL,49450,City of North Miami,2021,2.0,1.0,1.0,0.0,1.0,2.0,combo
1249450,North Miami,FL,183119,FL,49450,City of North Miami,2022,2.0,1.0,1.0,0.0,1.0,2.0,combo
1249450,North Miami,FL,183119,FL,49450,City of North Miami,2023,2.0,1.0,1.0,0.0,1.0,2.0,combo
1249450,North Miami,FL,183119,FL,49450,City of North Miami,2024,2.0,1.0,1.0,0.0,1.0,2.0,combo
1250750,Ocala,FL,124887,FL,50750,City of Ocala,2010,2.0,0.0,0.0,0.0,0.0,2.0,combo
1250750,Ocala,FL,124887,FL,50750,City of Ocala,2011,2.0,0.0,0.0,0.0,0.0,2.0,combo
1250750,Ocala,FL,124887,FL,50750,City of Ocala,2012,2.0,0.0,0.0,0.0,0.0,2.0,combo
1250750,Ocala,FL,124887,FL,50750,City of Ocala,2013,2.0,0.0,0.0,0.0,0.0,2.0,combo
1250750,Ocala,FL,124887,FL,50750,City of Ocala,2014,2.0,0.0,0.0,0.0,0.0,2.0,combo
1250750,Ocala,FL,124887,FL,50750,City of Ocala,2015,2.0,0.0,0.0,0.0,0.0,2.0,combo
1250750,Ocala,FL,124887,FL,50750,City of Ocala,2016,2.0,0.0,0.0,0.0,0.0,2.0,combo
1250750,Ocala,FL,124887,FL,50750,City of Ocala,2017,2.0,0.0,0.0,0.0,0.0,2.0,combo
1250750,Ocala,FL,124887,FL,50750,City of Ocala,2018,2.0,0.0,0.0,0.0,0.0,2.0,combo
1250750,Ocala,FL,124887,FL,50750,City of Ocala,2019,2.0,0.0,0.0,0.0,0.0,2.0,combo
1250750,Ocala,FL,124887,FL,50750,City of Ocala,2020,2.0,0.0,0.0,0.0,0.0,2.0,combo
1250750,Ocala,FL,124887,FL,50750,City of Ocala,2021,2.0,0.0,0.0,0.0,0.0,2.0,combo
1250750,Ocala,FL,124887,FL,50750,City of Ocala,2022,2.0,0.0,0.0,0.0,0.0,2.0,combo
1250750,Ocala,FL,124887,FL,50750,City of Ocala,2023,2.0,0.0,0.0,0.0,0.0,2.0,combo
1250750,Ocala,FL,124887,FL,50750,City of Ocala,2024,2.0,0.0,0.0,0.0,0.0,2.0,combo
1253000,Orlando,FL,182808,FL,53000,ORLANDO,2010,1.0,1.0,1.0,0.0,0.0,4.0,combo
1253000,Orlando,FL,182808,FL,53000,ORLANDO,2011,1.0,1.0,1.0,0.0,0.0,4.0,combo
1253000,Orlando,FL,182808,FL,53000,ORLANDO,2012,1.0,1.0,1.0,0.0,0.0,4.0,combo
1253000,Orlando,FL,182808,FL,53000,ORLANDO,2013,1.0,1.0,1.0,0.0,0.0,4.0,combo
1253000,Orlando,FL,182808,FL,53000,ORLANDO,2014,1.0,1.0,1.0,0.0,0.0,4.0,combo
1253000,Orlando,FL,182808,FL,53000,ORLANDO,2015,1.0,1.0,1.0,0.0,0.0,4.0,combo
1253000,Orlando,FL,182808,FL,53000,ORLANDO,2016,1.0,1.0,1.0,0.0,0.0,4.0,combo
1253000,Orlando,FL,182808,FL,53000,ORLANDO,2017,1.0,1.0,1.0,0.0,0.0,4.0,combo
1253000,Orlando,FL,182808,FL,53000,ORLANDO,2018,1.0,1.0,1.0,0.0,0.0,4.0,combo
1253000,Orlando,FL,182808,FL,53000,ORLANDO,2019,1.0,1.0,1.0,0.0,0.0,4.0,combo
1253000,Orlando,FL,182808,FL,53000,ORLANDO,2020,1.0,1.0,1.0,0.0,0.0,4.0,combo
1253000,Orlando,FL,182808,FL,53000,ORLANDO,2021,1.0,1.0,1.0,0.0,0.0,4.0,combo
1253000,Orlando,FL,182808,FL,53000,ORLANDO,2022,1.0,1.0,1.0,0.0,0.0,4.0,combo
1253000,Orlando,FL,182808,FL,53000,ORLANDO,2023,1.0,1.0,1.0,0.0,0.0,4.0,combo
1253000,Orlando,FL,182808,FL,53000,ORLANDO,2024,1.0,1.0,1.0,0.0,0.0,4.0,combo
1254000,Palm Bay,FL,182849,FL,54000,City of Palm Bay,2010,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1254000,Palm Bay,FL,182849,FL,54000,City of Palm Bay,2011,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1254000,Palm Bay,FL,182849,FL,54000,City of Palm Bay,2012,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1254000,Palm Bay,FL,182849,FL,54000,City of Palm Bay,2013,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1254000,Palm Bay,FL,182849,FL,54000,City of Palm Bay,2014,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1254000,Palm Bay,FL,182849,FL,54000,City of Palm Bay,2015,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1254000,Palm Bay,FL,182849,FL,54000,City of Palm Bay,2016,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1254000,Palm Bay,FL,182849,FL,54000,City of Palm Bay,2017,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1254000,Palm Bay,FL,182849,FL,54000,City of Palm Bay,2018,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1254000,Palm Bay,FL,182849,FL,54000,City of Palm Bay,2019,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1254000,Palm Bay,FL,182849,FL,54000,City of Palm Bay,2020,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1254000,Palm Bay,FL,182849,FL,54000,City of Palm Bay,2021,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1254000,Palm Bay,FL,182849,FL,54000,City of Palm Bay,2022,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1254000,Palm Bay,FL,182849,FL,54000,City of Palm Bay,2023,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1254000,Palm Bay,FL,182849,FL,54000,City of Palm Bay,2024,2.0,1.0,0.0,0.0,1.0,4.0,at-large
1255775,Pembroke Pines,FL,182936,FL,55775,City of Pembroke Pines,2010,2.0,1.0,1.0,0.0,0.0,4.0,combo
1255775,Pembroke Pines,FL,182936,FL,55775,City of Pembroke Pines,2011,2.0,1.0,1.0,0.0,0.0,4.0,combo
1255775,Pembroke Pines,FL,182936,FL,55775,City of Pembroke Pines,2012,2.0,1.0,1.0,0.0,0.0,4.0,combo
1255775,Pembroke Pines,FL,182936,FL,55775,City of Pembroke Pines,2013,2.0,1.0,1.0,0.0,0.0,4.0,combo
1255775,Pembroke Pines,FL,182936,FL,55775,City of Pembroke Pines,2014,2.0,1.0,1.0,0.0,0.0,4.0,combo
1255775,Pembroke Pines,FL,182936,FL,55775,City of Pembroke Pines,2015,2.0,1.0,1.0,0.0,0.0,4.0,combo
1255775,Pembroke Pines,FL,182936,FL,55775,City of Pembroke Pines,2016,2.0,1.0,1.0,0.0,0.0,4.0,combo
1255775,Pembroke Pines,FL,182936,FL,55775,City of Pembroke Pines,2017,2.0,1.0,1.0,0.0,0.0,4.0,combo
1255775,Pembroke Pines,FL,182936,FL,55775,City of Pembroke Pines,2018,2.0,1.0,1.0,0.0,0.0,4.0,combo
1255775,Pembroke Pines,FL,182936,FL,55775,City of Pembroke Pines,2019,2.0,1.0,1.0,0.0,0.0,4.0,combo
1255775,Pembroke Pines,FL,182936,FL,55775,City of Pembroke Pines,2020,2.0,1.0,1.0,0.0,0.0,4.0,combo
1255775,Pembroke Pines,FL,182936,FL,55775,City of Pembroke Pines,2021,2.0,1.0,1.0,0.0,0.0,4.0,combo
1255775,Pembroke Pines,FL,182936,FL,55775,City of Pembroke Pines,2022,2.0,1.0,1.0,0.0,0.0,4.0,combo
1255775,Pembroke Pines,FL,182936,FL,55775,City of Pembroke Pines,2023,2.0,1.0,1.0,0.0,0.0,4.0,combo
